Machine,Category,Material Name (JP),Material Name (EN),Cutting Pressure,Multi-Cut,Blade Type,GSM,Surface Texture,Has Adhesive,Density (kg/m3),Shore Hardness A
Explore 3,Iron-On,カラーポップアイロン接着,Color Pop Iron-On,250.0,-,ファインポイントブレード,100.0,plain,0,1050.0,45.0
Explore 3,Iron-On,フロックアイロン接着,Flocked Iron-On,140.0,-,ファインポイントブレード,100.0,flock,0,1102.5,59.0
Explore 3,Iron-On,暗闇で光るアイロン接着タイプ,Glow in the Dark Iron-On,130.0,-,ファインポイントブレード,100.0,plain,0,1050.0,45.0
Explore 3,Iron-On,アイロン接着タイプ,Iron-On,113.0,-,ファインポイントブレード,100.0,plain,0,1050.0,45.0
Explore 3,Iron-On,アイロン接着パッチ,Iron-On Patches,180.0,3倍,ファインポイントブレード,100.0,plain,0,1050.0,45.0
Explore 3,Iron-On,印刷可能なアイロン接着、ダーク,"Printable Iron-On, Dark",100.0,-,ファインポイントブレード,100.0,plain,0,1050.0,45.0
Explore 3,Iron-On,印刷可能なアイロン接着タイプ、ライト,"Printable Iron-On, Light",70.0,-,ファインポイントブレード,100.0,plain,0,1050.0,45.0
Explore 3,Iron-On,昇華転写対応・印刷可能ビニールアイロン接着,"Printable Iron-On, Sublimation",100.0,-,ファインポイントブレード,100.0,plain,0,1050.0,45.0
Explore 3,Iron-On,パフアイロン接着,Puff Iron-On,130.0,-,ファインポイントブレード,100.0,plain,0,1050.0,45.0
Explore 3,Iron-On,Smart Iron-On - グリッター,Smart Iron-On Glitter Matless Heat Transfer Vinyl,163.0,-,ファインポイントブレード,100.0,glitter,0,1176.0,61.0
Explore 3,Iron-On,Smart Iron-On -ホログラフィック,Smart Iron-On Holographic Matless Heat Transfer Vinyl,156.0,-,ファインポイントブレード,100.0,holographic,0,1102.5,53.0
Explore 3,Iron-On,UV活性化で色が変化するアイロン接着タイプ,UV Activated Color Changing Iron-On,113.0,-,ファインポイントブレード,100.0,plain,0,1050.0,45.0
Explore 3,Iron-On,お得なグリッターアイロン接着,Value Glitter Iron-On,200.0,-,ファインポイントブレード,100.0,glitter,0,1176.0,63.0
Explore 3,Iron-On,お得なアイロン接着タイプ,Value Iron-On,113.0,-,ファインポイントブレード,100.0,plain,0,1050.0,45.0
Explore 3,Cardstock,カードストック、接着剤付き,"Cardstock, Adhesive-Backed",300.0,-,ファインポイントブレード,216.0,plain,1,800.0,30.0
Explore 3,Cardstock,カットアウェイカード + バッカー,Cutaway Card + Backer,180.0,2倍,ファインポイントブレード,216.0,plain,0,800.0,30.0
Explore 3,Cardstock,デラックスペーパー、エンボスホイル,Deluxe Paper Foil Embossed,300.0,-,ファインポイントブレード,216.0,foil,0,840.0,40.0
Explore 3,Cardstock,デラックスペーパー、粘着バック,"Deluxe Paper, Adhesive Backed",270.0,-,ファインポイントブレード,216.0,plain,1,800.0,30.0
Explore 3,Cardstock,ヘビーカードストック - 100ポンド（270gsm）,Heavy Cardstock - 100 lb (270 gsm),295.0,2倍,ファインポイントブレード,270.0,plain,0,800.0,30.0
Explore 3,Cardstock,カードを挿入-カードストック,Insert Card - Cardstock,275.0,-,ファインポイントブレード,216.0,plain,0,800.0,30.0
Explore 3,Cardstock,ライトカードストック - 65ポンド（176gsm）,Light Cardstock - 65 lb (176 gsm),214.0,-,ファインポイントブレード,176.0,plain,0,800.0,30.0
Explore 3,Cardstock,ミディアムカードストック - 80ポンド（216gsm）,Medium Cardstock - 80 lb (216 gsm),320.0,-,ファインポイントブレード,216.0,plain,0,800.0,30.0
Explore 3,Cardstock,カードストック（複雑なカット用）,"Medium Cardstock - 80 lb (Intricate Cuts, 2x Pass)",200.0,2倍,ファインポイントブレード,300.79999999999995,plain,0,800.0,30.0
Explore 3,Cardstock,Smart Paper、ステッカーカードストック,Smart Paper Matless Sticker Cardstock,300.0,-,ファインポイントブレード,216.0,plain,1,800.0,30.0
Explore 3,Cardstock,お得なカードストック - 65 lb（176 g）,Value Cardstock - 65 lb (176gsm),240.0,-,ファインポイントブレード,176.0,plain,0,800.0,30.0
Explore 3,Vinyl,暗闇で光るビニール,Glow in the Dark Vinyl,160.0,2倍,ファインポイントブレード,120.0,plain,0,1300.0,65.0
Explore 3,Vinyl,熱や冷感活性化で色が変化するビニール,Heat/Cold Activated Color Changing Vinyl,156.0,-,ファインポイントブレード,120.0,plain,0,1300.0,65.0
Explore 3,Vinyl,ホログラフィックビニール,Holographic Vinyl,110.0,-,ファインポイントブレード,120.0,holographic,0,1365.0,73.0
Explore 3,Vinyl,Premium Vinyl - フロストグリッター,Premium Vinyl - Frosted Glitter,148.0,-,ファインポイントブレード,120.0,glitter,0,1456.0,81.0
Explore 3,Vinyl,Premium Vinyl -フロストグレー,Premium Vinyl - Frosted Gray,131.0,-,ファインポイントブレード,120.0,plain,0,1300.0,65.0
Explore 3,Vinyl,Premium Vinyl - フロスト不透明,Premium Vinyl - Frosted Opaque,115.0,-,ファインポイントブレード,120.0,plain,0,1300.0,65.0
Explore 3,Vinyl,Premium Vinyl -ホログラフィック3Dテクスチャ,Premium Vinyl - Holographic 3D Texture,108.0,-,ファインポイントブレード,120.0,holographic,0,1365.0,73.0
Explore 3,Vinyl,Premium Vinyl - ホログラフィックアールデコ,Premium Vinyl - Holographic Art Deco,138.0,-,ファインポイントブレード,120.0,holographic,0,1365.0,73.0
Explore 3,Vinyl,Premium Vinyl - ホログラフィックバブル,Premium Vinyl - Holographic Bubbles,128.0,-,ファインポイントブレード,120.0,holographic,0,1365.0,73.0
Explore 3,Vinyl,Premium Vinyl - ホログラフィッククリスタル,Premium Vinyl - Holographic Crystals,160.0,-,ファインポイントブレード,120.0,holographic,0,1365.0,73.0
Explore 3,Vinyl,ホログラフィックローズバブルのプレミアムビニール,Premium Vinyl - Holographic Rose Bubble,115.0,-,ファインポイントブレード,120.0,holographic,0,1365.0,73.0
Explore 3,Vinyl,ホログラフィックスパークルビニール,Premium Vinyl - Holographic Sparkle,139.0,-,ファインポイントブレード,120.0,holographic,0,1365.0,73.0
Explore 3,Vinyl,Premium Vinyl -ホログラフィックスレッド,Premium Vinyl - Holographic Threads,138.0,-,ファインポイントブレード,120.0,holographic,0,1365.0,73.0
Explore 3,Vinyl,Premium Vinyl - モザイク,Premium Vinyl - Mosaic,136.0,-,ファインポイントブレード,120.0,plain,0,1300.0,65.0
Explore 3,Vinyl,Premium Vinyl - パール,Premium Vinyl - Pearl,146.0,-,ファインポイントブレード,120.0,shimmer,0,1326.0,70.0
Explore 3,Vinyl,Premium Vinyl - 恒久的光沢,Premium Vinyl - Permanent,115.0,-,ファインポイントブレード,120.0,plain,0,1300.0,65.0
Explore 3,Vinyl,Premium Vinyl - 取り外し可能なマット,Premium Vinyl - Removable,121.0,-,ファインポイントブレード,120.0,plain,0,1300.0,65.0
Explore 3,Vinyl,Premium Vinyl - シマー,Premium Vinyl - Shimmer,148.0,-,ファインポイントブレード,120.0,shimmer,0,1339.0,71.0
Explore 3,Vinyl,Premium Vinyl - テクスチャード,Premium Vinyl - Textured,166.0,-,ファインポイントブレード,120.0,textured,0,1365.0,73.0
Explore 3,Vinyl,Premium Vinyl - テクスチャードメタリック,Premium Vinyl - Textured Metallic,166.0,-,ファインポイントブレード,120.0,metallic,0,1365.0,75.0
Explore 3,Vinyl,Premium Vinyl -トゥルーブラッシュ,Premium Vinyl - True Brushed,140.0,-,ファインポイントブレード,120.0,plain,0,1300.0,65.0
Explore 3,Vinyl,印刷可能なビニール、特殊,"Printable Vinyl, Specialty (Gold/Silver)",160.0,-,ファインポイントブレード,120.0,plain,0,1300.0,65.0
Explore 3,Vinyl,印刷可能なビニール、透明,"Printable Vinyl, Transparent",110.0,-,ファインポイントブレード,120.0,plain,0,1300.0,65.0
Explore 3,Vinyl,印刷可能なビニール,"Printable Vinyl, White (Gray Liner Printing)",120.0,-,ファインポイントブレード,120.0,plain,0,1300.0,65.0
Explore 3,Vinyl,印刷可能なビニール、ホワイト（グリーンライナー印刷）,"Printable Vinyl, White (Green Liner Printing)",70.0,-,ファインポイントブレード,120.0,plain,0,1300.0,65.0
Explore 3,Vinyl,印刷可能な防水ステッカーセット - 透明,Printable Waterproof Sticker Set - Transparent,245.0,-,ファインポイントブレード,120.0,plain,1,1300.0,65.0
Explore 3,Vinyl,印刷可能な防水ステッカーセット - 透明ホログラフィック,Printable Waterproof Sticker Set - Transparent Holographic,250.0,-,ファインポイントブレード,120.0,holographic,1,1365.0,73.0
Explore 3,Vinyl,印刷可能な防水ステッカーセット - ホワイト,Printable Waterproof Sticker Set - White,220.0,-,ファインポイントブレード,120.0,plain,1,1300.0,65.0
Explore 3,Vinyl,印刷可能な防水ステッカーセット - ホワイトホログラフィック,Printable Waterproof Sticker Set - White Holographic,200.0,-,ファインポイントブレード,120.0,holographic,1,1365.0,73.0
Explore 3,Vinyl,Smart Label書き込み可能ビニール,Smart Label Matless Writable Vinyl,155.0,-,ファインポイントブレード,120.0,plain,0,1300.0,65.0
Explore 3,Vinyl,使いやすい原紙,Smart Stencil Matless Flexible Stencil Film,110.0,-,ファインポイントブレード,120.0,plain,0,1300.0,65.0
Explore 3,Vinyl,Smart Vinyl - 恒久,Smart Vinyl Matless Permanent Vinyl,123.0,-,ファインポイントブレード,120.0,plain,0,1300.0,65.0
Explore 3,Vinyl,Smart Vinyl - 取り外し可能,Smart Vinyl Matless Removable Vinyl,108.0,-,ファインポイントブレード,120.0,plain,0,1300.0,65.0
Explore 3,Vinyl,Smart Vinyl - マットメタリック,Smart Vinyl Matte Metallic Matless Permanent Vinyl,154.0,-,ファインポイントブレード,120.0,metallic,0,1365.0,75.0
Explore 3,Vinyl,Smart Vinyl - シマー,Smart Vinyl Shimmer Matless Permanent Vinyl,169.0,-,ファインポイントブレード,120.0,shimmer,0,1339.0,71.0
Explore 3,Vinyl,ステンシルフィルム,- 0.4mm Stencil Film - 0.4 mm,300.0,-,ファインポイントブレード,120.0,plain,0,1300.0,65.0
Explore 3,Vinyl,お得なビニール,Value Vinyl,115.0,-,ファインポイントブレード,120.0,plain,0,1300.0,65.0
Explore 3,Others,フェルト、接着剤付きウール,"Felt, Wool Bonded",331.0,2倍,ファインポイントブレード,200.0,plain,0,300.0,20.0
Explore 3,Others,フェルト、ウール布,"Felt, Wool Fabric",328.0,6倍,ファインポイントブレード,200.0,plain,0,300.0,20.0
Explore 3,Plastic,アセテート,Acetate,280.0,2倍,ファインポイントブレード,150.0,plain,0,1300.0,75.0
Explore 3,Paper,コピーペーパー - 20ポンド（75gsm）,Copy Paper,143.0,-,ファインポイントブレード,80.0,plain,0,750.0,15.0
Explore 3,Paper,コピーペーパー - 24ポンド（90gsm）,Copy Paper - 24 lb (90 gsm),143.0,-,ファインポイントブレード,90.0,plain,0,750.0,15.0
Explore 3,Paper,コピーペーパー - 32ポンド（120gsm）,Copy Paper - 32 lb (120 gsm),143.0,-,ファインポイントブレード,120.0,plain,0,750.0,15.0
Explore 3,Paper,フロックペーパー,Flocked Paper,225.0,3倍,ファインポイントブレード,80.0,flock,0,787.5,29.0
Explore 3,Paper,ホイルペーパー,- 0.36mm Foil Paper - 0.36 mm,300.0,-,ファインポイントブレード,80.0,foil,0,787.5,25.0
Explore 3,Paper,買い物バッグ,Grocery Bag,200.0,-,ファインポイントブレード,80.0,plain,0,750.0,15.0
Explore 3,Paper,140 Ib（300 g ）の厚い水彩紙,Heavy Watercolor Paper - 140 lbs (300 gsm),310.0,2倍,ファインポイントブレード,300.0,plain,0,750.0,15.0
Explore 3,Paper,ライトパターンペーパー,Light Patterned Paper,240.0,-,ファインポイントブレード,80.0,plain,0,750.0,15.0
Explore 3,Paper,フォトペーパー,Photo Paper - 48 lb,223.0,2倍,ファインポイントブレード,180.48,plain,0,750.0,15.0
Explore 3,Paper,印刷可能なステッカーペーパー（クリア）,"Printable Sticker Paper, Clear (No Liner Printing)",230.0,-,ファインポイントブレード,80.0,plain,1,750.0,15.0
Explore 3,Printable Materials,印刷可能なステッカー用紙、ホワイト（グリーンライナー印刷）,"Printable Sticker Paper, White",105.0,-,ファインポイントブレード,100.0,plain,1,900.0,25.0
Explore 3,Paper,印刷可能なステッカーペーパー（ホワイト）,"Printable Sticker Paper, White (Gray Liner Printing)",230.0,-,ファインポイントブレード,80.0,plain,1,750.0,15.0
Explore 3,Paper,印刷可能な一時的なタトゥーペーパー,Printable Temporary Tattoo Paper,350.0,2倍,ファインポイントブレード,80.0,plain,0,750.0,15.0
Explore 3,Paper,スマート水溶性ラベル,Smart Label Dissolvable Matless Writable Paper,80.0,-,ファインポイントブレード,80.0,plain,0,750.0,15.0
Explore 3,Paper,付箋,Sticky Note,175.0,-,ファインポイントブレード,80.0,plain,0,750.0,15.0
Explore 3,Paper,昇華転写紙,Sublimation Paper,130.0,-,ファインポイントブレード,80.0,plain,0,750.0,15.0
Explore 3,Cardstock,ウォーターカラーカード,Watercolor Cards,230.0,2倍,ファインポイントブレード,200.0,plain,0,800.0,30.0
Explore 3,Others,ダクトテープシート,Duct Tape Sheet,122.0,-,ファインポイントブレード,200.0,plain,0,150.0,40.0
Explore 3,Others,マグネットシート,- 0.5mm Magnetic Sheet - 0.5 mm,300.0,5倍,ディープポイントブレード,200.0,plain,0,3500.0,90.0
Explore 3,Others,マグネットシート,- 1.0mm Magnetic Sheet - 1.0 mm,350.0,8倍,ディープポイントブレード,200.0,plain,0,3500.0,90.0
Explore 3,Others,ペイントチップ,Paint Chip,310.0,-,ファインポイントブレード,200.0,plain,0,150.0,40.0
Explore 3,Others,印刷可能なマグネットシート,Printable Magnetic Sheet,330.0,-,ファインポイントブレード,200.0,plain,0,3500.0,90.0
Explore 3,Others,和紙シート,Washi Sheet,85.0,-,ファインポイントブレード,200.0,plain,0,150.0,10.0
Explore 3,Others,和紙テープ,- 0.06mm Washi Tape - 0.06 mm,70.0,-,ファインポイントブレード,200.0,plain,0,150.0,10.0
Explore 3,Plastic,ウィンドウクリング,Window Cling,100.0,-,ファインポイントブレード,150.0,plain,0,1350.0,70.0
Explore 3,Leather,シマーレザー,- 1mm Shimmer Leather - 1 mm,325.0,3倍,ファインポイントブレード,900.0,shimmer,0,927.0,61.0
Explore 3,Fabric,オイルクロス、接着剤付き,"Oil Cloth, Bonded",285.0,-,ファインポイントブレード,150.0,plain,0,280.0,10.0
Explore 3,Others,ナチュラルウッドベニヤ,naturalwood,320.0,3倍,ディープポイントブレード,200.0,plain,0,150.0,40.0
Maker 3,Board/Cardboard,チップボード（1.5mm）,Chipboard (1.5 mm),500.0,12倍,ナイフの刃,1275.0,plain,0,850.0,72.5
Maker 3,Board/Cardboard,ホログラフィックのホイルクラフトボード,Foil Kraft Board  - Holographic,340.0,2倍,ファインポイントブレード,850.0,foil,0,945.0,75.0
Maker 3,Board/Cardboard,マットボード（1.5mm）,Matboard (1.5 mm),350.0,6倍,ディープポイントブレード,1275.0,plain,0,850.0,72.5
Maker 3,Iron-On,3Dアイロン接着,3D Iron-On,190.0,-,ファインポイントブレード,100.0,plain,0,1050.0,45.0
Maker 3,Iron-On,カラーポップアイロン接着,Color Pop Iron-On,250.0,-,ファインポイントブレード,100.0,plain,0,1050.0,45.0
Maker 3,Iron-On,フロックアイロン接着,Flocked Iron-On,140.0,-,ファインポイントブレード,100.0,flock,0,1102.5,59.0
Maker 3,Iron-On,暗闇で光るアイロン接着タイプ,Glow in the Dark Iron-On,130.0,-,ファインポイントブレード,100.0,plain,0,1050.0,45.0
Maker 3,Iron-On,ホログラフィック熱転写,Holographic Heat Transfer,153.0,-,ファインポイントブレード,100.0,holographic,0,1102.5,53.0
Maker 3,Iron-On,アイロン接着タイプ,Iron-On,113.0,-,ファインポイントブレード,100.0,plain,0,1050.0,45.0
Maker 3,Iron-On,メタリックパフアイロン接着,Metallic Puff Iron-On,175.0,-,ファインポイントブレード,100.0,metallic,0,1102.5,55.0
Maker 3,Iron-On,昇華転写対応・印刷可能ビニールアイロン接着,"Printable Iron-On, Sublimation",100.0,-,ファインポイントブレード,100.0,plain,0,1050.0,45.0
Maker 3,Iron-On,パフアイロン接着,Puff Iron-On,130.0,-,ファインポイントブレード,100.0,plain,0,1050.0,45.0
Maker 3,Iron-On,反射アイロン接着タイプ,Reflective Iron-On,113.0,-,ファインポイントブレード,100.0,plain,0,1050.0,45.0
Maker 3,Iron-On,Smart Iron-On - グリッター,Smart Iron-On Glitter Matless Heat Transfer Vinyl,163.0,-,ファインポイントブレード,100.0,glitter,0,1176.0,61.0
Maker 3,Iron-On,Smart Iron-On -ホログラフィック,Smart Iron-On Holographic Matless Heat Transfer Vinyl,156.0,-,ファインポイントブレード,100.0,holographic,0,1102.5,53.0
Maker 3,Iron-On,UV活性化で色が変化するアイロン接着タイプ,UV Activated Color Changing Iron-On,113.0,-,ファインポイントブレード,100.0,plain,0,1050.0,45.0
Maker 3,Iron-On,お得なグリッターアイロン接着,Value Glitter Iron-On,200.0,-,ファインポイントブレード,100.0,glitter,0,1176.0,63.0
Maker 3,Iron-On,お得なアイロン接着タイプ,Value Iron-On,113.0,-,ファインポイントブレード,100.0,plain,0,1050.0,45.0
Maker 3,Cardstock,カードストック、接着剤付き,"Cardstock, Adhesive-Backed",300.0,-,ファインポイントブレード,216.0,plain,1,800.0,30.0
Maker 3,Cardstock,カットアウェイカード + バッカー,Cutaway Card + Backer,200.0,2倍,ファインポイントブレード,216.0,plain,0,800.0,30.0
Maker 3,Cardstock,デラックスペーパー、エンボスホイル,Deluxe Paper Foil Embossed,300.0,-,ファインポイントブレード,216.0,foil,0,840.0,40.0
Maker 3,Cardstock,デラックスペーパー、粘着バック,"Deluxe Paper, Adhesive Backed",270.0,-,ファインポイントブレード,216.0,plain,1,800.0,30.0
Maker 3,Cardstock,ヘビーカードストック - 100ポンド（270gsm）,Heavy Cardstock - 100 lb (270 gsm),310.0,2倍,ファインポイントブレード,270.0,plain,0,800.0,30.0
Maker 3,Cardstock,カードを挿入-カードストック,Insert Card - Cardstock,265.0,-,ファインポイントブレード,216.0,plain,0,800.0,30.0
Maker 3,Cardstock,ライトカードストック - 65ポンド（176gsm）,Light Cardstock - 65 lb (176 gsm),214.0,-,ファインポイントブレード,176.0,plain,0,800.0,30.0
Maker 3,Cardstock,ミディアムカードストック - 80ポンド（216gsm）,Medium Cardstock - 80 lb (216 gsm),320.0,-,ファインポイントブレード,216.0,plain,0,800.0,30.0
Maker 3,Cardstock,カードストック（複雑なカット用）,"Medium Cardstock - 80 lb (Intricate Cuts, 2x Pass)",200.0,2倍,ファインポイントブレード,300.79999999999995,plain,0,800.0,30.0
Maker 3,Cardstock,Smart Paper、ステッカーカードストック,Smart Paper Matless Sticker Cardstock,300.0,-,ファインポイントブレード,216.0,plain,1,800.0,30.0
Maker 3,Cardstock,お得なカードストック - 65 lb（176 g）,Value Cardstock - 65 lb (176gsm),240.0,-,ファインポイントブレード,176.0,plain,0,800.0,30.0
Maker 3,Vinyl,ドライイレースビニール,Dry Erase Vinyl,119.0,-,ファインポイントブレード,120.0,plain,0,1300.0,65.0
Maker 3,Vinyl,自由自在の原紙フイルム,Flexible Stencil Film,110.0,-,ファインポイントブレード,120.0,plain,0,1300.0,65.0
Maker 3,Vinyl,暗闇で光るビニール,Glow in the Dark Vinyl,165.0,2倍,ファインポイントブレード,120.0,plain,0,1300.0,65.0
Maker 3,Vinyl,熱や冷感活性化で色が変化するビニール,Heat/Cold Activated Color Changing Vinyl,156.0,-,ファインポイントブレード,120.0,plain,0,1300.0,65.0
Maker 3,Vinyl,ホログラフィックビニール,Holographic Vinyl,110.0,-,ファインポイントブレード,120.0,holographic,0,1365.0,73.0
Maker 3,Vinyl,Premium Vinyl - フロストグリッター,Premium Vinyl - Frosted Glitter,148.0,-,ファインポイントブレード,120.0,glitter,0,1456.0,81.0
Maker 3,Vinyl,Premium Vinyl -フロストグレー,Premium Vinyl - Frosted Gray,131.0,-,ファインポイントブレード,120.0,plain,0,1300.0,65.0
Maker 3,Vinyl,Premium Vinyl - フロスト不透明,Premium Vinyl - Frosted Opaque,115.0,-,ファインポイントブレード,120.0,plain,0,1300.0,65.0
Maker 3,Vinyl,Premium Vinyl -ホログラフィック3Dテクスチャ,Premium Vinyl - Holographic 3D Texture,108.0,-,ファインポイントブレード,120.0,holographic,0,1365.0,73.0
Maker 3,Vinyl,Premium Vinyl - ホログラフィックアールデコ,Premium Vinyl - Holographic Art Deco,138.0,-,ファインポイントブレード,120.0,holographic,0,1365.0,73.0
Maker 3,Vinyl,Premium Vinyl - ホログラフィックバブル,Premium Vinyl - Holographic Bubbles,128.0,-,ファインポイントブレード,120.0,holographic,0,1365.0,73.0
Maker 3,Vinyl,Premium Vinyl - ホログラフィッククリスタル,Premium Vinyl - Holographic Crystals,160.0,-,ファインポイントブレード,120.0,holographic,0,1365.0,73.0
Maker 3,Vinyl,ホログラフィックローズバブルのプレミアムビニール,Premium Vinyl - Holographic Rose Bubble,115.0,-,ファインポイントブレード,120.0,holographic,0,1365.0,73.0
Maker 3,Vinyl,ホログラフィックスパークルビニール,Premium Vinyl - Holographic Sparkle,139.0,-,ファインポイントブレード,120.0,holographic,0,1365.0,73.0
Maker 3,Vinyl,Premium Vinyl -ホログラフィックスレッド,Premium Vinyl - Holographic Threads,138.0,-,ファインポイントブレード,120.0,holographic,0,1365.0,73.0
Maker 3,Vinyl,Premium Vinyl - モザイク,Premium Vinyl - Mosaic,146.0,-,ファインポイントブレード,120.0,plain,0,1300.0,65.0
Maker 3,Vinyl,Premium Vinyl - パール,Premium Vinyl - Pearl,156.0,-,ファインポイントブレード,120.0,shimmer,0,1326.0,70.0
Maker 3,Vinyl,Premium Vinyl - 恒久的光沢,Premium Vinyl - Permanent,120.0,-,ファインポイントブレード,120.0,plain,0,1300.0,65.0
Maker 3,Vinyl,Premium Vinyl - 取り外し可能なマット,Premium Vinyl - Removable,121.0,-,ファインポイントブレード,120.0,plain,0,1300.0,65.0
Maker 3,Vinyl,Premium Vinyl - シマー,Premium Vinyl - Shimmer,148.0,-,ファインポイントブレード,120.0,shimmer,0,1339.0,71.0
Maker 3,Vinyl,Premium Vinyl - テクスチャード,Premium Vinyl - Textured,166.0,-,ファインポイントブレード,120.0,textured,0,1365.0,73.0
Maker 3,Vinyl,Premium Vinyl - テクスチャードメタリック,Premium Vinyl - Textured Metallic,166.0,-,ファインポイントブレード,120.0,metallic,0,1365.0,75.0
Maker 3,Vinyl,Premium Vinyl -トゥルーブラッシュ,Premium Vinyl - True Brushed,140.0,-,ファインポイントブレード,120.0,plain,0,1300.0,65.0
Maker 3,Vinyl,印刷可能なビニール、特殊,"Printable Vinyl, Specialty (Gold/Silver)",145.0,-,ファインポイントブレード,120.0,plain,0,1300.0,65.0
Maker 3,Vinyl,印刷可能なビニール、透明,"Printable Vinyl, Transparent",115.0,-,ファインポイントブレード,120.0,plain,0,1300.0,65.0
Maker 3,Vinyl,印刷可能なビニール,"Printable Vinyl, White (Gray Liner Printing)",125.0,-,ファインポイントブレード,120.0,plain,0,1300.0,65.0
Maker 3,Vinyl,印刷可能なビニール、ホワイト（グリーンライナー印刷）,"Printable Vinyl, White (Green Liner Printing)",90.0,-,ファインポイントブレード,120.0,plain,0,1300.0,65.0
Maker 3,Vinyl,印刷可能な防水ステッカーセット - 透明,Printable Waterproof Sticker Set - Transparent,275.0,-,ファインポイントブレード,120.0,plain,1,1300.0,65.0
Maker 3,Vinyl,印刷可能な防水ステッカーセット - 透明ホログラフィック,Printable Waterproof Sticker Set - Transparent Holographic,300.0,-,ファインポイントブレード,120.0,holographic,1,1365.0,73.0
Maker 3,Vinyl,印刷可能な防水ステッカーセット - ホワイト,Printable Waterproof Sticker Set - White,235.0,-,ファインポイントブレード,120.0,plain,1,1300.0,65.0
Maker 3,Vinyl,印刷可能な防水ステッカーセット - ホワイトホログラフィック,Printable Waterproof Sticker Set - White Holographic,235.0,-,ファインポイントブレード,120.0,holographic,1,1365.0,73.0
Maker 3,Vinyl,サンドブラストステンシル,Sandblast Stencil,190.0,2倍,ディープポイントブレード,120.0,plain,0,1300.0,65.0
Maker 3,Vinyl,Smart Label書き込み可能ビニール,Smart Label Matless Writable Vinyl,140.0,-,ファインポイントブレード,120.0,plain,0,1300.0,65.0
Maker 3,Vinyl,使いやすい原紙,Smart Stencil Matless Flexible Stencil Film,110.0,-,ファインポイントブレード,120.0,plain,0,1300.0,65.0
Maker 3,Vinyl,Smart Vinyl - 恒久,Smart Vinyl Matless Permanent Vinyl,120.0,-,ファインポイントブレード,120.0,plain,0,1300.0,65.0
Maker 3,Vinyl,Smart Vinyl - 取り外し可能,Smart Vinyl Matless Removable Vinyl,106.0,-,ファインポイントブレード,120.0,plain,0,1300.0,65.0
Maker 3,Vinyl,Smart Vinyl - マットメタリック,Smart Vinyl Matte Metallic Matless Permanent Vinyl,134.0,-,ファインポイントブレード,120.0,metallic,0,1365.0,75.0
Maker 3,Vinyl,Smart Vinyl - シマー,Smart Vinyl Shimmer Matless Permanent Vinyl,154.0,-,ファインポイントブレード,120.0,shimmer,0,1339.0,71.0
Maker 3,Vinyl,ステンシルフィルム,- 0.4mmStencil Film - 0.4 mm,300.0,-,ファインポイントブレード,120.0,plain,0,1300.0,65.0
Maker 3,Vinyl,お得なビニール,Value Vinyl,120.0,-,ファインポイントブレード,120.0,plain,0,1300.0,65.0
Maker 3,Others,フェルト、クラフト接着剤付き,"Felt, Craft Bonded",350.0,2倍,ファインポイントブレード,200.0,plain,0,300.0,20.0
Maker 3,Others,フェルト、グリッター接着剤付き,"Felt, Glitter Bonded",350.0,2倍,ファインポイントブレード,200.0,glitter,0,336.0,36.0
Maker 3,Others,フェルト、接着剤付きウール,"Felt, Wool Bonded",350.0,2倍,ファインポイントブレード,200.0,plain,0,300.0,20.0
Maker 3,Vinyl,16ゲージの粘着なしビニール,Non-Adhesive Vinyl - 16 gauge,270.0,-,ファインポイントブレード,120.0,plain,1,1300.0,65.0
Maker 3,Vinyl,20ゲージの粘着なしビニール,Non-Adhesive Vinyl - 20 Gauge,300.0,2倍,ファインポイントブレード,120.0,plain,1,1300.0,65.0
Maker 3,Vinyl,屋外用ビニール、接着剤付き,"Outdoor Vinyl, Bonded",275.0,2倍,ファインポイントブレード,120.0,plain,0,1300.0,65.0
Maker 3,Others,光沢のある側が下のホイルテープ,Foil Tape - Shiny Side Down,175.0,-,ファインポイントブレード,200.0,foil,0,157.5,50.0
Maker 3,Others,箔押しテープ（光沢のある面が上）,Foil Tape - Shiny Side Up,175.0,-,ファインポイントブレード,200.0,foil,0,157.5,50.0
Maker 3,Paper,コピーペーパー - 20ポンド（75gsm）,Copy Paper,126.0,-,ファインポイントブレード,80.0,plain,0,750.0,15.0
Maker 3,Paper,コピーペーパー - 24ポンド（90gsm）,Copy Paper - 24 lb (90 gsm),126.0,-,ファインポイントブレード,90.0,plain,0,750.0,15.0
Maker 3,Paper,コピーペーパー - 32ポンド（120gsm）,Copy Paper - 32 lb (120 gsm),126.0,-,ファインポイントブレード,120.0,plain,0,750.0,15.0
Maker 3,Paper,フロックペーパー,Flocked Paper,299.0,3倍,ファインポイントブレード,80.0,flock,0,787.5,29.0
Maker 3,Paper,ホイルペーパー,- 0.36mmFoil Paper - 0.36 mm,274.0,2倍,ファインポイントブレード,80.0,foil,0,787.5,25.0
Maker 3,Paper,買い物バッグ,Grocery Bag,200.0,-,ファインポイントブレード,80.0,plain,0,750.0,15.0
Maker 3,Paper,140 Ib（300 g ）の厚い水彩紙,Heavy Watercolor Paper - 140 lbs (300 gsm),345.0,-,ファインポイントブレード,300.0,plain,0,750.0,15.0
Maker 3,Paper,ライトパターンペーパー,Light Patterned Paper,152.0,-,ファインポイントブレード,80.0,plain,0,750.0,15.0
